
Code	enseig.	Activité	Jour	Heure	début	Heure	fin	Semaine	Locaux	Type	créneau	Lib.	créneau						
TN23	TP	Jeudi	08:00:00 AM	12:00:00 PM	semaine	A	CR	P	102,	CR	P	101	Groupe	actif	T	3			
TN25	Cours	Vendredi	10:15:00 AM	11:45:00 AM	CR	P	103	Groupe	actif	C									
TN25	TD	Jeudi	08:00:00 AM	12:00:00 PM	CR	P	103,	CR	P	108A	Groupe	actif	D						
TR91	Cours	Jeudi	04:30:00 PM	06:30:00 PM	BF	A	401	Groupe	actif	C									
TR91	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	B	215,	BF	A	401	Groupe	actif	D						
TS02	Cours	Lundi	02:15:00 PM	04:15:00 PM	BF	A	318A	Groupe	actif	C									
TS02	TD	Lundi	04:30:00 PM	06:30:00 PM	BF	A	404	Groupe	actif	D									
TSN1	Cours	Mardi	10:15:00 AM	12:15:00 PM	BF	A	100	Groupe	actif	C									
TSN1	TD	Mercredi	02:15:00 PM	04:15:00 PM	SI	CI	103	Groupe	actif	D	1								
TSN1	TD	Mercredi	04:30:00 PM	06:30:00 PM	SI	CI	103	Groupe	actif	D	2								
UB02	Cours	Vendredi	08:00:00 AM	10:00:00 AM	PG	O	229	Groupe	actif	C									
UB02	TD	Vendredi	10:15:00 AM	12:15:00 PM	PG	O	229	Groupe	actif	D									
UB09	Cours	Lundi	10:15:00 AM	12:15:00 PM	BF	A	108	Groupe	actif	C									
UB09	TD	Lundi	02:15:00 PM	04:15:00 PM	PG	O	117	Groupe	actif	D	1								
UB09	TD	Lundi	04:30:00 PM	06:30:00 PM	PG	O	117	Groupe	actif	D	2								
UB09	TP	Mardi	02:30:00 PM	06:30:00 PM	semaine	B	PG	O	117	Groupe	actif	T	1						
UB09	TP	Mardi	02:30:00 PM	06:30:00 PM	semaine	A	PG	O	117	Groupe	actif	T	1						
UB09	TP	Vendredi	08:00:00 AM	12:00:00 PM	semaine	B	PG	O	117	Groupe	actif	T	2						
UB09	TP	Vendredi	08:00:00 AM	12:00:00 PM	semaine	A	PG	O	117	Groupe	actif	T	2						
UR02	Cours	Vendredi	02:15:00 PM	04:15:00 PM	BF	A	100	Groupe	actif	C									
UR02	TD	Mercredi	02:15:00 PM	04:15:00 PM	PG	O	113	Groupe	actif	D	1								
UR02	TD	Vendredi	08:00:00 AM	10:00:00 AM	PG	O	113	Groupe	actif	D	2								
UR02	TD	Vendredi	10:15:00 AM	12:15:00 PM	PG	O	113	Groupe	actif	D	3								
UR02	TD	Vendredi	04:30:00 PM	06:30:00 PM	PG	O	113	Groupe	actif	D	4								
UR02	TD	Mardi	04:30:00 PM	06:30:00 PM	PG	O	113	Groupe	de	réserve	D	5							
UR03	Cours	Mercredi	04:30:00 PM	06:30:00 PM	PG	O	229	Groupe	actif	C									
UR03	TD	Mercredi	08:00:00 AM	10:00:00 AM	PG	O	223	Groupe	actif	D	1								
UR03	TD	Mercredi	02:15:00 PM	04:15:00 PM	PG	O	223	Groupe	actif	D	2								
UR06	Cours	Mercredi	02:15:00 PM	04:15:00 PM	PG	O	229	Groupe	actif	C									



UR06	TD	Mercredi	08:00:00 AM	10:00:00 AM	PG	O	113	Groupe	actif	D	1								
UR06	TD	Mercredi	10:15:00 AM	12:15:00 PM	PG	O	113	Groupe	actif	D	2								
UR07	Cours	Vendredi	02:15:00 PM	04:15:00 PM	PG	O	230	Groupe	actif	C									
UR07	TD	Vendredi	04:30:00 PM	06:30:00 PM	PG	O	223,	PG	O	230	Groupe	actif	D						
UT01	Cours	Mardi	02:30:00 PM	04:00:00 PM	PG	O	128	Groupe	actif	C									
UT01	TD	Mardi	04:30:00 PM	06:30:00 PM	PG	O	128	Groupe	actif	D									
WE01	Cours	Mercredi	01:00:00 PM	02:00:00 PM	BF	A	108	Groupe	actif	C									
WE01	TD	Mercredi	02:15:00 PM	04:15:00 PM	BF	B	100	Groupe	actif	D	1								
WE01	TD	Mercredi	04:30:00 PM	06:30:00 PM	BF	B	100	Groupe	actif	D	2								
WE01	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	403	Groupe	de	réserve	D	3							

